Length,Diameter,Height,Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M
1.4375,1.175,0.35,23.74270625,4.91863825,6.80388,11,0,0,1
0.95,0.8,0.2875,18.35630125,3.75630875,4.649318,7,1,0,0
1.6375,1.275,0.375,29.5685285,6.3219385,8.6465975,9,1,0,0
0.6625,0.5,0.1625,2.381358,0.29766975,0.850485,7,0,0,1
1.3875,1.075,0.3375,23.019794,4.6209685,6.27941425,9,1,0,0
1.15,0.8875,0.325,14.6566915,3.231843,4.6776675,9,1,0,0
1.275,0.9625,0.3625,21.72989175,3.96893,5.11708475,8,0,1,0
1.5625,1.2,0.4375,30.1922175,7.3425205,8.0796075,10,0,0,1
1.8625,1.4375,0.5,53.410458,9.525432,14.0330025,12,0,0,1
1.0375,0.775,0.2625,10.19164525,2.3530085,2.59397925,6,0,1,0
1.0125,0.75,0.3,9.185238,1.984465,3.118445,7,0,1,0
1.5125,1.175,0.3625,22.75047375,6.42116175,6.23689,9,0,1,0
1.3375,1.0875,0.375,20.3265915,4.09650275,5.499803,9,0,0,1
1.4,1.1,0.3375,22.75047375,4.57844425,7.3425205,9,1,0,0
1.6125,1.3,0.525,44.04094825,10.36174225,13.437663,16,1,0,0
1.3875,1.125,0.4375,20.921931,4.97533725,6.23689,9,0,1,0
1.3375,1.0625,0.3375,21.8574645,5.14543425,5.08873525,8,1,0,0
1.8375,1.4125,0.5625,57.7479315,14.58581775,16.08834125,13,1,0,0
1.725,1.35,0.4875,35.50774875,11.26892625,13.097469,12,1,0,0
1.4875,1.2125,0.3625,35.47939925,8.29222875,9.355335,14,1,0,0
0.95,0.725,0.2125,6.47786075,1.31825175,2.1262125,7,0,1,0
1.4625,1.125,0.3625,27.88173325,6.860579,6.23689,9,1,0,0
1.7625,1.325,0.425,44.338618,11.169703,12.47378,10,1,0,0
1.775,1.425,0.4875,38.215126,12.57300325,12.85649825,11,0,0,1
1.275,1.0,0.35,23.09066775,5.57067675,5.5281525,10,1,0,0
0.425,0.2625,0.0875,0.963883,0.24097075,0.1417475,4,0,1,0
1.5125,1.2375,0.475,40.7382315,7.52679225,11.623295,15,1,0,0
1.475,1.125,0.3875,24.777463,6.05261825,6.80388,8,0,0,1
1.65,1.3125,0.5375,50.632207,10.24834425,11.52407175,11,0,1,0
1.4375,1.125,0.3375,24.70658925,4.592619,6.3786375,10,0,1,0
0.9625,0.75,0.2375,8.561549,1.74349425,2.08368825,7,0,1,0
1.4125,1.1,0.375,27.8675585,6.67630725,7.04485075,9,1,0,0
1.3,0.9625,0.2875,18.9658155,4.876114,5.8116475,12,0,0,1
1.25,0.9625,0.3375,15.6205745,2.02698925,5.839997,11,0,0,1
1.3,1.025,0.35,16.99552525,3.89805625,5.159609,11,0,1,0
1.475,1.175,0.3375,33.12639075,7.9095105,7.93786,8,0,0,1
1.5625,1.15,0.4,35.13920525,7.7394135,10.77281,14,0,1,0
0.9625,0.75,0.25,8.20718025,1.7860185,2.551455,7,0,1,0
1.2625,0.95,0.3375,19.43358225,4.43669675,4.5642695,9,1,0,0
1.5,1.2375,0.4375,36.570855,7.824462,9.76640275,11,0,0,1
1.2,0.95,0.3375,14.968536,3.95475525,4.53592,14,0,0,1
1.2625,0.9625,0.3375,17.53416575,3.33106625,5.6699,12,1,0,0
1.5625,1.25,0.325,30.674159,5.79747275,7.087375,8,0,0,1
1.3,1.0875,0.4875,27.5840635,6.05261825,10.0640725,18,0,0,1
1.2625,0.9625,0.3,17.02387475,4.025629,5.2446575,7,0,1,0
1.15,0.875,0.2875,12.47378,2.90582375,3.685435,8,1,0,0
1.45,1.1375,0.375,31.581343,6.10931725,7.5126175,8,0,0,1
1.2125,0.8875,0.3,14.41572075,3.458639,3.8271825,9,0,1,0
1.5125,1.175,0.45,31.62386725,7.27164675,9.1001895,10,0,0,1
1.0875,0.8375,0.2625,10.02154825,1.417475,3.21766825,7,0,1,0
0.9625,0.7625,0.2625,9.39785925,2.11203775,2.83495,7,1,0,0
0.6625,0.5125,0.175,2.99087225,1.1623295,0.9922325,5,0,1,0
1.1375,0.9375,0.3,14.0897015,2.99087225,3.67126025,6,0,1,0
1.15,0.9125,0.3125,13.56523575,2.96252275,3.9972795,8,1,0,0
1.0875,0.825,0.2625,9.4970825,1.57339725,2.9766975,8,0,1,0
1.1875,0.9,0.3375,12.34620725,2.62232875,3.5436875,8,0,1,0
1.2,0.9875,0.375,19.32018425,3.98310475,7.07320025,18,0,0,1
1.6,1.275,0.4375,38.782116,7.540967,16.159215,21,0,0,1
1.2625,1.0125,0.45,17.179797,3.50116325,5.10291,11,1,0,0
1.5875,1.275,0.3875,32.772022,8.1930055,8.9300925,18,0,0,1
1.1875,0.8875,0.2875,14.72756525,2.494756,3.75630875,7,0,1,0
1.5625,1.05,0.4125,30.03629525,4.6776675,12.6155275,21,1,0,0
1.3125,1.0625,0.475,24.720764,4.89028875,5.6415505,9,0,0,1
1.65,1.25,0.4125,33.75007975,8.448151,10.489315,12,1,0,0
1.3125,1.1,0.3125,20.17066925,4.5075705,5.42892925,7,1,0,0
1.175,0.9375,0.3125,15.91824425,3.8838815,5.10291,10,1,0,0
1.55,1.275,0.45,37.74735925,7.824462,10.999606,11,1,0,0
1.325,1.025,0.4125,23.00561925,4.7910655,6.80388,19,1,0,0
1.15,0.85,0.25,10.942907,2.48058125,2.73572675,8,0,1,0
1.25,0.925,0.3375,12.757275,2.99087225,4.3941725,9,1,0,0
1.35,1.05,0.35,17.78931125,3.33106625,6.6621325,9,0,1,0
0.8375,0.5875,0.2125,4.37999775,0.97805775,1.2757275,6,0,0,1
1.1875,0.9375,0.3125,16.8112535,3.2601925,5.10291,10,0,0,1
0.7875,0.5875,0.1875,4.20990075,1.06310625,1.20485375,6,0,1,0
1.275,0.9875,0.3125,16.45688475,3.78465825,5.329706,11,0,0,1
1.25,1.0,0.3625,17.860185,4.15320175,6.520385,12,1,0,0
1.35,1.0375,0.3625,20.97863,4.762716,6.9456275,12,0,0,1
1.3,1.05,0.4,21.1203775,4.4508715,8.17883075,11,0,0,1
1.375,1.0875,0.3625,23.8986285,5.42892925,7.2291225,15,0,0,1
0.9625,0.7375,0.2125,7.18659825,1.63009625,2.4097075,7,0,1,0
1.6125,1.25,0.5625,46.096287,11.49572225,11.623295,15,1,0,0
1.25,0.9875,0.35,20.28406725,4.989512,6.80388,10,1,0,0
0.875,0.65,0.2125,4.932813,0.97805775,1.70097,10,0,1,0
1.525,1.175,0.4,30.46153775,6.690482,8.221355,8,1,0,0
1.1875,0.9,0.3125,12.6722265,2.2963095,3.96893,9,1,0,0
1.5,1.1625,0.45,33.8209535,8.9300925,8.66077225,8,0,0,1
1.375,1.0625,0.3875,26.01066625,6.8889285,9.4970825,13,0,0,1
1.6,1.4375,0.4375,41.34774575,7.540967,12.45960525,11,0,0,1
1.475,1.175,0.45,31.85066325,7.95203475,10.20582,13,0,0,1
1.6375,1.2625,0.4875,40.83745475,10.78698475,10.2908685,11,1,0,0
1.4875,1.1625,0.375,26.0531905,5.00368675,7.427569,9,0,0,1
1.3,1.025,0.275,14.69921575,2.59397925,5.216308,8,0,1,0
1.1375,0.9375,0.3125,13.721158,2.891649,4.6776675,7,0,0,1
1.2125,0.925,0.35,14.35902175,2.494756,4.15320175,8,0,1,0
0.9875,0.75,0.225,8.09378225,1.77184375,2.1829115,5,0,1,0
1.7625,1.3875,0.5375,60.6962795,10.8578585,14.968536,11,0,0,1
1.8,1.4625,0.55,54.260943,12.700576,13.5794105,11,0,0,1
1.45,1.125,0.4875,23.43086175,4.9044635,6.3786375,9,1,0,0
1.2125,0.9125,0.2625,14.75591475,3.4869885,5.159609,8,0,1,0
1.2625,1.025,0.375,17.98775775,3.78465825,6.0951425,17,1,0,0
1.5375,1.175,0.4375,36.81182575,9.7238785,9.07184,14,1,0,0
1.15,0.925,0.3,15.12445825,3.061746,3.81300775,6,0,1,0
0.8375,0.6125,0.225,5.71242425,1.14815475,1.360776,7,0,1,0
1.2,0.8375,0.3125,14.855138,3.10427025,4.1106775,7,0,1,0
1.1625,0.85,0.275,9.808927,2.0695135,3.2034935,11,0,1,0
1.55,1.3125,0.3875,30.7592075,5.57067675,9.922325,10,0,0,1
1.1125,0.9,0.275,12.00601325,2.16873675,3.96893,9,0,1,0
1.5875,1.2,0.475,41.5887165,8.5898985,11.90679,15,0,0,1
0.775,0.5375,0.1875,3.61456125,0.77961125,1.020582,7,0,1,0
1.5375,1.275,0.375,36.740952,9.39785925,9.07184,9,0,0,1
1.4375,1.1125,0.35,20.8935815,3.98310475,6.7188315,10,0,0,1
1.2875,1.1375,0.3375,20.48251375,4.60679375,6.6621325,9,0,0,1
1.5,1.1875,0.3875,34.302895,4.80524025,9.08601475,10,1,0,0
1.0,0.8,0.2375,9.865626,1.5025235,2.4664065,6,0,1,0
1.525,1.1875,0.4125,31.638042,6.25106475,8.9300925,15,0,0,1
1.15,0.8625,0.2625,12.7289255,2.67902775,3.58621175,7,0,1,0
1.525,1.25,0.45,40.766581,10.58853825,9.48290775,9,1,0,0
1.0375,0.8125,0.35,11.8217415,2.87747425,4.082328,10,0,0,1
1.5,1.25,0.4,28.7747425,4.91863825,9.355335,19,0,0,1
1.1625,0.8875,0.3,14.10387625,2.8066005,3.96893,8,0,1,0
1.6625,1.3125,0.45,44.74968575,6.4920355,12.927372,14,1,0,0
1.15,0.9125,0.3125,13.2392165,2.67902775,4.479221,10,0,0,1
1.3625,1.125,0.4,24.42309425,4.37999775,10.3475675,16,0,0,1
0.9,0.6625,0.1875,5.06038575,0.9922325,1.530873,6,0,1,0
1.6125,1.275,0.4,33.55163325,6.76135575,9.7805775,11,0,0,1
1.1,0.9125,0.2875,14.2030995,2.381358,4.15320175,9,0,1,0
0.9,0.7125,0.2625,6.84640425,1.6159215,2.1262125,7,0,1,0
1.6875,1.275,0.4875,39.179009,9.00096625,11.24057675,10,1,0,0
1.85,1.3375,0.4625,46.776675,12.77144975,9.4970825,13,0,0,1
1.7375,1.325,0.475,48.931237,12.360382,12.8990225,11,0,0,1
1.5625,1.225,0.475,48.23667425,11.63746975,10.92873225,11,1,0,0
1.3375,1.0875,0.3875,25.27357925,5.0178615,7.087375,13,0,0,1
1.625,1.3125,0.475,45.71356875,10.44679075,11.24057675,11,0,0,1
1.7,1.2875,0.425,45.68521925,8.674947,11.1980525,11,0,0,1
1.35,1.05,0.3375,22.89222125,5.08873525,6.6621325,11,0,0,1
1.125,0.875,0.3625,14.8834875,2.83495,4.69184225,15,0,1,0
1.275,1.0,0.3125,15.80484625,3.38776525,4.32329875,9,0,1,0
1.5,1.1375,0.3625,25.21688025,4.86193925,7.6260155,10,1,0,0
0.925,0.6875,0.225,5.85417175,1.11980525,1.644271,7,0,1,0
1.125,0.825,0.2625,14.04717725,2.324659,3.6570855,8,0,0,1
1.4125,1.1375,0.425,25.69882175,4.422522,9.07184,18,0,0,1
1.125,0.8875,0.2625,14.81261375,3.30271675,4.1106775,8,1,0,0
0.725,0.525,0.175,3.16096925,0.58116475,0.850485,5,0,1,0
1.4625,1.15,0.3625,26.46425825,5.17378375,6.6621325,9,0,0,1
1.7875,1.3625,0.45,49.34230475,9.8372765,12.7289255,10,0,0,1
1.375,1.1,0.4,27.9242575,5.6982495,7.654365,8,0,0,1
1.175,0.8875,0.35,12.2753335,2.6932025,4.309124,12,1,0,0
0.6875,0.5125,0.175,2.99087225,0.5386405,0.89300925,5,0,1,0
1.2875,1.0,0.3,18.6823205,5.0745605,4.819415,13,0,1,0
1.6625,1.3125,0.4375,40.9083285,10.90038275,10.0073735,11,0,0,1
1.0375,0.8625,0.3375,10.95708175,1.984465,4.195726,13,0,0,1
1.5875,1.25,0.45,32.715323,6.56290925,10.9712565,9,0,0,1
1.45,1.1375,0.4875,52.7017205,12.076887,12.5021295,9,0,0,1
0.725,0.5625,0.2,3.67126025,0.737087,1.2757275,10,0,0,1
1.5,1.1875,0.375,28.066005,6.22271525,8.80251975,10,0,0,1
1.5375,1.1875,0.425,29.9087225,6.973977,6.64795775,9,1,0,0
0.6375,0.4875,0.1375,2.05533875,0.4819415,0.5953395,4,0,1,0
0.875,0.65,0.225,5.00368675,1.00640725,1.63009625,7,0,1,0
1.5,1.1625,0.4125,25.16018125,6.973977,7.427569,12,1,0,0
1.45,1.1625,0.4,29.32755775,7.37087,10.30504325,12,0,0,1
1.175,0.9375,0.2625,14.5432935,4.025629,3.685435,11,1,0,0
1.45,1.0625,0.3625,23.530085,4.55009475,7.29999625,11,0,1,0
1.25,1.0,0.3125,19.06503875,3.40194,5.17378375,7,0,0,1
1.4375,1.125,0.375,24.323871,4.706017,6.0951425,10,0,1,0
1.0875,0.825,0.2375,11.1413535,2.1262125,2.50893075,6,0,1,0
0.9375,0.725,0.2375,6.0384435,1.1623295,1.7293195,5,0,1,0
1.275,1.025,0.3875,36.35823375,8.2497045,10.75863525,9,0,0,1
1.0375,0.825,0.225,10.19164525,2.2963095,2.551455,6,0,1,0
1.45,1.125,0.5875,30.3623145,5.839997,11.1980525,14,1,0,0
1.4875,1.2,0.4,34.28872025,8.391452,9.07184,8,1,0,0
1.6375,1.35,0.5375,44.09764725,8.391452,12.587178,11,1,0,0
1.2125,0.95,0.3125,14.78426425,3.345241,4.53592,8,0,1,0
1.375,1.0375,0.375,22.43862925,4.989512,6.690482,10,0,1,0
1.5,1.175,0.325,28.64716975,6.2085405,8.448151,9,0,0,1
1.175,0.9375,0.3,16.45688475,2.65067825,4.7910655,8,0,0,1
0.675,0.5125,0.1875,3.345241,0.8788345,0.86465975,4,0,1,0
1.5625,1.3,0.4375,39.98696975,9.128539,9.82310175,10,0,0,1
1.15,0.9125,0.275,12.74310025,2.891649,4.252425,8,0,1,0
1.075,0.85,0.2625,12.48795475,2.11203775,3.04757125,6,0,1,0
1.7125,1.3625,0.5125,50.81647875,11.793392,13.0691195,9,0,0,1
1.2,0.95,0.3625,16.726205,3.9972795,6.520385,12,1,0,0
1.525,1.1625,0.4,30.40483875,7.12989925,7.93786,10,1,0,0
1.6625,1.3375,0.5625,61.90113325,11.0846545,25.0893075,27,0,0,1
1.0875,0.9875,0.2625,10.30504325,2.778251,3.685435,9,1,0,0
1.55,1.275,0.4375,36.32988425,6.76135575,11.056305,10,0,0,1
1.5875,1.2125,0.4125,35.98969025,8.68912175,9.62465525,11,1,0,0
1.2375,0.975,0.375,24.1821235,5.3580555,7.654365,14,0,0,1
1.2125,0.9125,0.3875,29.1716355,6.47786075,8.8733935,8,0,0,1
1.4625,1.1375,0.4125,28.292801,7.07320025,8.9300925,12,1,0,0
1.2875,0.9875,0.3,18.313777,3.86970675,4.876114,9,0,0,1
0.6,0.4375,0.1125,1.984465,0.66621325,0.56699,5,0,1,0
1.7625,1.425,0.4625,49.9234695,10.56018875,13.834556,10,1,0,0
1.425,1.1125,0.3625,24.87668625,6.1518415,6.23689,8,1,0,0
1.5875,1.225,0.425,35.76289425,7.55514175,10.77281,9,1,0,0
0.5375,0.425,0.1375,1.71514475,0.396893,0.56699,6,0,1,0
1.375,1.05,0.3875,25.854744,5.11708475,5.8116475,9,0,1,0
1.05,0.775,0.2375,7.9095105,1.4458245,2.494756,6,0,1,0
1.425,1.1,0.2375,23.4450365,6.27941425,6.6621325,8,0,0,1
1.0125,0.7625,0.225,8.00873375,1.63009625,2.6932025,7,0,1,0
1.8,1.375,0.45,43.09124,9.2135875,12.3320325,10,1,0,0
1.25,0.95,0.3875,18.5689225,4.0539785,5.8116475,17,1,0,0
1.525,1.225,0.375,31.2694985,5.74077375,10.20582,23,0,0,1
1.4625,1.125,0.4,30.5324115,8.15048125,7.087375,10,1,0,0
0.7875,0.575,0.225,3.64291075,1.13398,1.13398,7,0,1,0
1.3125,1.0,0.3625,17.27902025,4.5075705,4.9611625,9,0,1,0
1.625,1.2875,0.4375,41.97143475,7.711064,14.8834875,20,0,0,1
0.875,0.6625,0.2125,4.91863825,0.963883,1.587572,6,0,1,0
1.625,1.3625,0.4375,43.21881275,9.241937,14.0330025,10,1,0,0
1.725,1.3125,0.475,42.297454,11.07047975,11.90679,12,1,0,0
1.625,1.3125,0.475,42.51007525,11.35397475,11.1980525,14,0,0,1
1.5625,1.2625,0.4625,32.78619675,6.81805475,10.02154825,10,0,0,1
1.575,1.225,0.425,33.29648775,7.7394135,9.6104805,11,0,0,1
1.2125,0.8875,0.3,15.5071765,4.57844425,3.96893,10,0,0,1
1.35,1.1,0.3375,27.1871705,6.2652395,8.50485,17,1,0,0
1.2625,1.0125,0.35,24.8058125,4.932813,8.0796075,12,0,0,1
1.7,1.3,0.4125,41.8863863,7.9095105,11.509897,11,0,0,1
0.875,0.6625,0.225,5.03203625,1.190679,1.927766,12,0,0,1
1.65,1.25,0.4125,37.40716525,7.6260155,9.6671795,9,0,0,1
1.3875,1.1375,0.4,29.97959625,6.463686,8.3064035,13,0,0,1
1.3375,1.1,0.4125,24.8058125,5.10291,8.50485,10,0,0,1
1.2375,0.95,0.3625,14.5999925,2.778251,6.010094,13,0,1,0
1.5625,1.225,0.4125,31.65221675,7.41339425,9.42620875,11,0,0,1
1.3625,1.05,0.35,21.27629975,3.685435,7.2291225,22,0,0,1
1.15,0.9375,0.325,16.25843825,3.3735905,5.5281525,9,0,0,1
1.3125,1.0625,0.3625,22.66542525,5.9250455,6.80388,15,1,0,0
1.6125,1.275,0.4,35.19590425,7.824462,8.9300925,9,1,0,0
1.3125,1.0375,0.375,20.28406725,4.8477645,7.654365,13,1,0,0
1.6,1.225,0.3375,31.18445,7.10154975,8.29222875,10,0,1,0
1.5,1.1625,0.3875,29.48348,7.087375,7.93786,11,1,0,0
1.5,1.2,0.45,30.17804275,6.95980225,9.2135875,10,1,0,0
1.3,1.025,0.35,19.8163005,3.6570855,5.51397775,10,0,1,0
1.5875,1.3125,0.45,38.82464025,9.015141,10.2908685,11,1,0,0
1.6375,1.275,0.5375,50.56133325,11.60912025,11.89261525,11,0,0,1
1.5875,1.275,0.425,34.68561325,7.6827145,10.035723,9,1,0,0
1.4875,1.175,0.3875,33.38153625,7.6260155,8.788345,9,1,0,0
1.6,1.225,0.3875,31.99241075,7.6260155,9.63883,9,0,0,1
1.3,1.0375,0.3625,22.80717275,4.89028875,8.0796075,10,1,0,0
0.975,0.7,0.3125,15.989118,2.70737725,4.0539785,7,0,0,1
1.7,1.35,0.3875,43.488133,10.7444605,10.886208,10,0,0,1
1.65,1.325,0.4875,43.95589975,9.34116025,14.0330025,10,0,0,1
1.05,0.7625,0.275,7.93786,2.22543575,2.70737725,9,0,1,0
1.225,0.925,0.35,16.5844575,3.2601925,5.5281525,10,1,0,0
1.35,1.05,0.35,20.97863,4.5075705,5.62737575,8,0,1,0
1.175,0.875,0.3625,14.67086625,3.50116325,5.10291,11,1,0,0
1.6,1.225,0.45,38.55532,9.8372765,8.6465975,9,1,0,0
1.275,0.975,0.3375,21.8007655,4.12485225,5.386405,8,0,0,1
1.3375,1.0375,0.3375,22.11261,4.7910655,6.70465675,8,0,0,1
1.15,0.875,0.2875,11.77921725,2.778251,3.33106625,7,0,1,0
0.45,0.3125,0.0875,0.75126175,0.15592225,0.24097075,4,0,1,0
1.0125,0.775,0.25,10.9145575,2.59397925,3.118445,7,0,0,1
0.4375,0.3375,0.1,0.86465975,0.21262125,0.283495,5,0,0,1
1.675,1.3625,0.4,43.70075425,7.27164675,14.0330025,15,1,0,0
0.8375,0.6625,0.2375,5.59902625,1.06310625,1.984465,9,0,0,1
0.8375,0.6375,0.1875,4.63514325,0.97805775,1.6159215,8,0,0,1
1.4625,1.125,0.375,28.2644515,8.0229085,7.1157245,11,0,0,1
1.3875,1.1,0.3375,25.58542375,5.96756975,7.93786,13,0,0,1
1.4375,1.1125,0.4,26.01066625,5.48562825,6.80388,9,0,1,0
0.725,0.525,0.15,2.96252275,0.623689,0.9922325,5,0,1,0
1.6125,1.25,0.45,41.4186195,6.87475375,12.4454305,11,0,0,1
0.9,0.65,0.2,5.08873525,0.89300925,1.70097,5,0,1,0
1.3625,1.075,0.325,21.53144525,4.3374735,5.82582225,8,0,1,0
1.6125,1.3,0.4375,37.83240775,7.55514175,10.0640725,10,1,0,0
1.475,1.1625,0.4,31.19862475,7.15824875,8.3631025,13,1,0,0
1.2,0.925,0.3125,13.437663,2.93417325,4.9611625,9,0,1,0
1.0875,0.85,0.2875,11.12717875,2.211261,3.24601775,6,0,1,0
1.4125,0.975,0.3125,21.092028,3.685435,4.77689075,11,0,0,1
1.1375,0.8625,0.2625,11.35397475,2.14038725,3.572037,8,0,1,0
0.825,0.65,0.2125,5.57067675,1.20485375,1.5592225,7,0,1,0
1.6,1.1875,0.35,30.40483875,6.50621025,8.788345,8,1,0,0
0.9625,0.7125,0.225,7.030676,1.871067,1.984465,6,0,1,0
0.6625,0.525,0.15,2.73572675,0.623689,0.850485,5,0,1,0
1.2625,1.0,0.3125,16.5277585,3.685435,4.9611625,7,1,0,0
1.4375,1.15,0.4125,25.95396725,6.98815175,6.76135575,8,0,0,1
0.7,0.525,0.2125,3.04757125,0.680388,0.963883,5,0,1,0
0.8375,0.625,0.1875,5.273007,1.077281,1.26155275,7,0,1,0
1.5875,1.225,0.4375,38.9805625,7.66853975,11.1980525,11,0,0,1
1.55,1.1625,0.475,38.03085425,9.00096625,10.0640725,11,0,0,1
1.4375,1.2125,0.4125,29.49765475,7.484268,8.50485,14,1,0,0
1.25,0.9125,0.325,16.85377775,3.07592075,4.35164825,9,0,0,1
1.35,0.9625,0.35,21.70154225,3.288542,6.70465675,10,1,0,0
0.8375,0.6125,0.225,4.72019175,1.13398,1.70097,6,0,1,0
0.625,0.45,0.15,2.0695135,0.4819415,0.63786375,5,0,1,0
1.45,1.125,0.3875,23.45921125,5.59902625,6.93145275,8,0,0,1
0.5375,0.375,0.075,1.09145575,0.1417475,0.283495,5,0,1,0
0.6375,0.4625,0.1625,2.097863,0.46776675,0.56699,4,0,1,0
0.925,0.7,0.2125,6.1518415,0.9922325,1.757669,6,0,1,0
1.0125,0.8125,0.275,10.07824725,1.7860185,3.3168915,9,1,0,0
1.55,1.1875,0.4875,38.51279575,9.53960675,10.61688775,10,0,0,1
0.9625,0.725,0.225,6.577084,1.40330025,2.26796,7,0,1,0
1.25,1.0,0.375,22.92057075,3.175144,8.3631025,13,1,0,0
1.2875,1.0,0.35,17.95940825,4.1106775,4.762716,9,0,0,1
0.7375,0.5625,0.225,3.92640575,1.304077,1.417475,9,0,0,1
1.0,0.7625,0.25,9.68135425,1.77184375,2.45223175,7,0,1,0
1.6875,1.3375,0.55,45.472598,12.06271225,12.8423235,14,1,0,0
0.9875,0.7,0.2,7.540967,1.871067,2.551455,12,0,0,1
0.7125,0.5375,0.1875,3.005047,0.6520385,0.9922325,5,0,0,1
0.9125,0.675,0.2125,5.5848515,0.92135875,1.8427175,6,0,1,0
1.575,1.2625,0.3875,31.3261975,6.406987,9.2135875,11,0,0,1
1.8875,1.5625,0.525,71.0154975,14.5432935,19.23513575,11,1,0,0
1.4375,1.075,0.325,21.04950375,5.68407475,6.23689,8,0,1,0
1.2875,1.0,0.35,20.87940675,5.216308,5.2446575,16,0,0,1
1.525,1.2125,0.525,38.11590275,6.25106475,14.5999925,20,1,0,0
1.5625,1.175,0.425,33.06969175,7.27164675,11.18387775,11,0,0,1
1.4125,1.1375,0.4625,26.26581175,4.46504625,10.6310625,16,0,0,1
1.775,1.4125,0.5,45.3875495,9.1001895,12.757275,11,0,0,1
1.5375,1.1875,0.4375,34.699788,7.3992195,8.8166945,9,0,0,1
1.4875,1.1625,0.3875,29.086587,3.175144,8.6465975,12,1,0,0
1.4,1.1625,0.3625,25.16018125,6.23689,7.64019025,9,0,0,1
1.0625,0.8125,0.275,11.4815475,2.608154,3.01922175,8,0,1,0
1.1,0.9125,0.3125,14.628342,3.231843,4.3941725,10,0,0,1
1.5625,1.2,0.4625,34.20367175,8.221355,8.107957,8,0,0,1
1.2875,1.0,0.425,22.566202,4.97533725,7.93786,16,1,0,0
1.5,1.2625,0.475,32.0065855,7.257472,10.20582,13,1,0,0
0.4875,0.3375,0.1,0.92135875,0.1417475,0.26932025,4,0,1,0
1.4875,1.1375,0.3875,29.5118295,5.96756975,10.3475675,14,0,0,1
1.5625,1.225,0.4375,34.9549335,7.0023265,10.3475675,11,1,0,0
1.475,1.1125,0.35,26.3933845,6.633783,7.93786,12,0,0,1
1.4875,1.1875,0.4,37.35046625,6.633783,16.44271,21,0,0,1
1.5,1.2,0.4375,34.8415355,7.75358825,11.7650425,13,0,0,1
1.425,1.1625,0.3125,24.0687255,5.00368675,6.80388,15,0,0,1
1.175,0.9,0.325,13.380964,3.231843,4.252425,10,1,0,0
1.2875,1.075,0.35,23.643483,5.6699,6.520385,8,1,0,0
1.775,1.325,0.4875,53.14113775,11.52407175,19.43358225,12,1,0,0
1.2125,1.025,0.375,19.731252,4.60679375,7.5126175,13,0,0,1
0.9375,0.75,0.25,6.98815175,1.34660125,2.3530085,11,0,0,1
1.5375,1.1875,0.3875,30.43318825,7.32834575,8.788345,11,0,0,1
1.0125,0.7875,0.2625,9.8372765,2.22543575,2.83495,9,0,1,0
1.8,1.4375,0.5375,59.53395,13.67863375,17.066399,12,1,0,0
1.525,1.2375,0.4125,30.71668325,7.7394135,8.9867915,9,1,0,0
1.4625,1.125,0.375,25.27357925,5.76912325,7.1724235,8,0,1,0
1.4375,1.0875,0.325,28.64716975,6.293589,9.07184,10,0,0,1
1.1,0.875,0.275,10.78698475,2.53728025,3.2601925,6,0,1,0
0.5375,0.3875,0.15,1.48834875,0.46776675,0.4252425,5,0,1,0
1.475,1.15,0.35,28.462898,6.13766675,7.37087,9,0,0,1
1.05,0.775,0.25,7.95203475,1.74349425,2.62232875,8,0,1,0
1.625,1.275,0.4375,37.32211675,7.38504475,10.319218,12,0,0,1
0.6875,0.5125,0.1625,2.8632995,0.5953395,0.963883,5,0,1,0
1.4375,1.125,0.3375,23.37416275,5.99591925,6.7755305,11,0,1,0
0.9125,0.675,0.225,6.10931725,1.3891255,1.85689225,6,0,1,0
0.875,0.65,0.2375,5.9817445,1.587572,1.927766,7,0,1,0
1.4375,1.125,0.425,29.69610125,4.83358975,10.9145575,18,1,0,0
1.275,0.9875,0.3875,15.29455525,3.07592075,4.7343665,8,0,1,0
1.2875,1.0375,0.3375,20.19901875,4.309124,6.9456275,10,0,1,0
1.225,0.8875,0.3875,27.8108595,5.71242425,7.10154975,8,0,0,1
1.3,0.95,0.2875,18.83824275,4.819415,4.03980375,7,0,1,0
1.2875,1.0625,0.3375,20.184844,4.55009475,7.087375,11,1,0,0
0.975,0.7375,0.2375,5.7549485,1.2757275,2.1262125,7,0,1,0
1.5625,1.2625,0.5375,40.97920225,8.1363065,12.3320325,22,0,0,1
1.475,1.15,0.3625,26.3366855,6.80388,7.2291225,10,0,0,1
1.4,1.125,0.35,25.51455,5.159609,6.180191,7,0,0,1
1.3375,1.0625,0.3875,22.01338675,4.43669675,7.087375,16,1,0,0
1.6,1.2875,0.2,29.540179,4.97533725,4.9611625,10,0,0,1
1.325,1.05,0.3,16.91047675,3.9972795,5.0178615,7,0,1,0
1.7125,1.2625,0.475,43.4597835,11.49572225,11.623295,10,0,0,1
1.2375,0.9375,0.375,16.9246515,3.8271825,5.046211,11,1,0,0
1.25,0.95,0.3875,16.88212725,4.5642695,5.6699,12,0,0,1
1.5875,1.3,0.4375,36.627554,7.6260155,10.4042665,11,0,0,1
0.9375,0.725,0.2125,6.76135575,1.2757275,1.97029025,7,0,1,0
1.2875,0.9875,0.3125,15.762322,2.721552,4.819415,8,0,1,0
1.0875,0.8125,0.25,9.695529,2.36718325,2.9766975,6,0,1,0
1.575,1.2125,0.4,35.2384285,7.7961125,8.50485,10,0,0,1
